Trace Function
_ZN4seal4util29divide_uint192_uint64_inplaceEPmmS1_ _ZN4seal4util8add_safeIivEET_S2_S2_, 192 , 129 63 
_ZNK4seal9Encryptor21encrypt_zero_internalESt5arrayImLm4EEbbRNS_10CiphertextENS_16MemoryPoolHandleE _ZN4seal10CiphertextC2ENS_16MemoryPoolHandleE, , 0 0 0 0 0 0 0 0 1 35 1 0 0 0 176 251 254 254 127 0 0 
_ZNK4seal11SEALContext14parameters_setEv memcmp, 0 , 59 4294967176 117 2 97 4294967274 61 4294967218 4294967285 84 4294967276 92 4294967232 4294967282 4294967221 4294967184 90 39 49 73 62 4294967180 4294967248 4294967198 4294967171 67 45 50 118 4294967238 4294967185 4294967236 59 4294967176 117 2 97 4294967274 61 4294967218 4294967285 84 4294967276 92 4294967232 4294967282 4294967221 4294967184 90 39 49 73 62 4294967180 4294967248 4294967198 4294967171 67 45 50 118 4294967238 4294967185 4294967236 96 4294967215 4294967169 5 4294967248 4294967235 4294967176 5 32 
_ZNK4seal11SEALContext14parameters_setEv memcmp, 0 , 59 4294967176 117 2 97 4294967274 61 4294967218 4294967285 84 4294967276 92 4294967232 4294967282 4294967221 4294967184 90 39 49 73 62 4294967180 4294967248 4294967198 4294967171 67 45 50 118 4294967238 4294967185 4294967236 59 4294967176 117 2 97 4294967274 61 4294967218 4294967285 84 4294967276 92 4294967232 4294967282 4294967221 4294967184 90 39 49 73 62 4294967180 4294967248 4294967198 4294967171 67 45 50 118 4294967238 4294967185 4294967236 96 4294967215 4294967169 5 4294967248 4294967235 4294967176 5 32 
_ZNK4seal9Encryptor21encrypt_zero_internalESt5arrayImLm4EEbbRNS_10CiphertextENS_16MemoryPoolHandleE _ZN4seal4util23encrypt_zero_asymmetricERKNS_9PublicKeyESt10shared_ptrINS_11SEALContextEESt5arrayImLm4EEbRNS_10CiphertextE, , 14102763463539450252 426483856878028733 8507827172028373804 17331008153497417233 1 2 64 4 1 35 1 512 512 778004606825 105 47 4294967216 36 4294967221 0 0 140 240 255 255 255 31 35 1 14102763463539450252 426483856878028733 8507827172028373804 17331008153497417233 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 2 2 1 2 0 1 0 0 0 6 1 14102763463539450252 426483856878028733 8507827172028373804 17331008153497417233 14102763463539450252 426483856878028733 8507827172028373804 17331008153497417233 1 2 64 4 1 35 1 512 512 350558813721 4294967267 50 4294967272 4294967213 4294967279 0 176 251 254 254 127 0 0 
_ZNK4seal9Encryptor21encrypt_zero_internalESt5arrayImLm4EEbbRNS_10CiphertextENS_16MemoryPoolHandleE _ZN4seal10Ciphertext4dataEm, 350558813721 , 14102763463539450252 426483856878028733 8507827172028373804 17331008153497417233 1 2 64 4 1 35 1 512 512 350558813721 4294967267 50 4294967272 4294967213 4294967279 0 176 251 254 254 127 0 0 0 
_ZNK4seal9Encryptor21encrypt_zero_internalESt5arrayImLm4EEbbRNS_10CiphertextENS_16MemoryPoolHandleE _ZNK4seal4util13BaseConverter36round_last_coeff_modulus_ntt_inplaceEPmRKNS0_7PointerINS0_14SmallNTTTablesEvEENS_16MemoryPoolHandleE, , 36 1 1 64 4 4 5 2 1099511619841 2233503956317897076 16777216 359660194444 1 40 1 0 0 0 1 4294967265 4294967295 4294967295 4294967295 0 0 0 0 0 0 0 0 2305843009208713217 318767040 8 1587694152974400 1 61 1 127 0 0 1 0 0 0 0 0 0 0 0 2305843009208713217 318767040 8 1587694152974400 1 61 1 127 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3405005938410619009 4294967169 4294967168 15 73 4294967260 2 65 47 5 0 0 0 0 0 0 0 0 480266276645666904 88 4294967168 16 81 4294967202 63 4294967210 6 4294967250 122 4294967177 4294967242 4294967194 47 4294967186 23 4294967242 4294967285 91 93 4294967184 79 4294967292 9 4294967237 114 1 52 4294967175 47 111 19 4294967200 110 77 115 115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 873327247664 48 65 92 86 4294967243 0 0 0 0 0 0 0 0 1225752705 4294967169 4294967168 15 73 0 0 0 0 0 0 0 0 887612795559 4294967207 106 4294967256 4294967209 4294967246 0 0 0 0 0 0 0 0 1366070640115617584 48 4294967183 46 106 2 66 4294967285 18 25 0 0 0 0 0 0 0 0 574107922510 78 4294967216 127 4294967211 4294967173 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 887956266353067729 4294967249 4294967174 14 8 4294967173 4294967207 82 12 72 4294967175 22 9 30 4294967260 122 20 4294967284 4294967217 65 124 4294967209 4294967211 4294967293 17 4294967286 63 49 113 4294967219 4294967248 52 13 0 0 0 0 0 0 0 0 1152921503218533014 4294967190 2 64 4294967213 4294967295 4294967295 4294967295 15 4294967243 0 0 0 0 0 0 0 0 4290928257 1565748681663739978 0 574619833758 4294967198 4294967253 2 4294967242 4294967173 0 0 0 0 0 0 0 0 2303168996393096849 4294967185 22 4294967220 4294967263 4294967295 127 4294967286 31 1 121 80 4294967263 4294967295 4294967295 4294967273 31 65 4294967196 56 4294967263 4294967295 4294967295 4294967270 31 1 0 0 0 0 0 0 0 0 669425266098490436 68 4294967244 120 4294967189 4294967227 70 74 9 4 4294967275 4294967203 4294967286 4294967187 4294967244 4294967175 7 4294967224 106 93 4294967172 4294967177 4294967257 4294967202 31 4 4294967274 85 94 89 4294967194 4294967279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 1 1 33018395344829426 1 1 0 0 0 0 0 0 0 0 8 8 0 0 0 0 0 0 0 0 1152921504604356609 1 0 0 0 0 0 0 0 0 9223372036854775812 4 0 0 0 0 0 0 0 0 6 64 2305843009208713217 318767040 8 1587694152974400 1 61 1 0 0 0 1 1 0 0 0 0 0 0 0 0 8 8 0 0 0 0 0 0 0 0 2269814212189827073 16 4294967239 120 5 0 0 0 0 0 0 0 0 366185727557 69 4294967238 94 66 85 0 0 0 0 0 0 0 0 4294967296 0 4294967296 0 1 33 0 0 0 0 2305843009211596801 134217664 8 281474708275264 1 61 1 0 0 0 0 0 0 0 1 0 0 0 0 0 2305843009210023937 234880960 8 862016646414400 1 61 1 0 0 0 1029414859491 36 1 1 31056880876 1 1 0 0 0 0 0 0 0 0 16777216 0 0 0 0 0 0 0 0 549755809921 4294967169 4294967280 4294967295 4294967295 127 0 0 0 0 0 0 0 0 9223372036863164416 0 0 0 0 0 0 0 0 6 64 1099511619841 2233503956317897076 16777216 359660194444 1 40 1 0 0 0 1 1 0 0 0 0 0 0 0 0 16777216 0 0 0 0 0 0 0 0 1082331750781 16 4294967239 120 5 0 0 0 0 0 0 0 0 36 1 
_ZNK4seal9Encryptor21encrypt_zero_internalESt5arrayImLm4EEbbRNS_10CiphertextENS_16MemoryPoolHandleE _ZN4seal10Ciphertext4dataEm, 1029414859491 , 14102763463539450252 426483856878028733 8507827172028373804 17331008153497417233 1 2 64 4 1 35 1 512 512 1029414859491 4294967267 50 4294967272 4294967213 4294967279 0 176 251 254 254 127 0 0 0 
_ZNK4seal9Encryptor21encrypt_zero_internalESt5arrayImLm4EEbbRNS_10CiphertextENS_16MemoryPoolHandleE _ZN4seal10Ciphertext4dataEm, 0 , 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 0 2 64 3 1 35 1 384 384 0 4294967267 50 4294967272 4294967213 4294967279 0 0 0 0 0 0 0 0 0 
_ZNK4seal9Encryptor21encrypt_zero_internalESt5arrayImLm4EEbbRNS_10CiphertextENS_16MemoryPoolHandleE _ZN4seal10Ciphertext4dataEm, 209512974326 , 14102763463539450252 426483856878028733 8507827172028373804 17331008153497417233 1 2 64 4 1 35 1 512 512 1029414859491 4294967267 50 4294967272 4294967213 4294967279 0 176 251 254 254 127 0 0 1 
_ZNK4seal9Encryptor21encrypt_zero_internalESt5arrayImLm4EEbbRNS_10CiphertextENS_16MemoryPoolHandleE _ZNK4seal4util13BaseConverter36round_last_coeff_modulus_ntt_inplaceEPmRKNS0_7PointerINS0_14SmallNTTTablesEvEENS_16MemoryPoolHandleE, , 36 1 1 64 4 4 5 2 1099511619841 2233503956317897076 16777216 359660194444 1 40 1 0 0 0 1 4294967265 4294967295 4294967295 4294967295 0 0 0 0 0 0 0 0 2305843009208713217 318767040 8 1587694152974400 1 61 1 127 0 0 1 0 0 0 0 0 0 0 0 2305843009208713217 318767040 8 1587694152974400 1 61 1 127 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3405005938410619009 4294967169 4294967168 15 73 4294967260 2 65 47 5 0 0 0 0 0 0 0 0 480266276645666904 88 4294967168 16 81 4294967202 63 4294967210 6 4294967250 122 4294967177 4294967242 4294967194 47 4294967186 23 4294967242 4294967285 91 93 4294967184 79 4294967292 9 4294967237 114 1 52 4294967175 47 111 19 4294967200 110 77 115 115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 873327247664 48 65 92 86 4294967243 0 0 0 0 0 0 0 0 1225752705 4294967169 4294967168 15 73 0 0 0 0 0 0 0 0 887612795559 4294967207 106 4294967256 4294967209 4294967246 0 0 0 0 0 0 0 0 1366070640115617584 48 4294967183 46 106 2 66 4294967285 18 25 0 0 0 0 0 0 0 0 574107922510 78 4294967216 127 4294967211 4294967173 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 887956266353067729 4294967249 4294967174 14 8 4294967173 4294967207 82 12 72 4294967175 22 9 30 4294967260 122 20 4294967284 4294967217 65 124 4294967209 4294967211 4294967293 17 4294967286 63 49 113 4294967219 4294967248 52 13 0 0 0 0 0 0 0 0 1152921503218533014 4294967190 2 64 4294967213 4294967295 4294967295 4294967295 15 4294967243 0 0 0 0 0 0 0 0 4290928257 1565748681663739978 0 574619833758 4294967198 4294967253 2 4294967242 4294967173 0 0 0 0 0 0 0 0 2303168996393096849 4294967185 22 4294967220 4294967263 4294967295 127 4294967286 31 1 121 80 4294967263 4294967295 4294967295 4294967273 31 65 4294967196 56 4294967263 4294967295 4294967295 4294967270 31 1 0 0 0 0 0 0 0 0 669425266098490436 68 4294967244 120 4294967189 4294967227 70 74 9 4 4294967275 4294967203 4294967286 4294967187 4294967244 4294967175 7 4294967224 106 93 4294967172 4294967177 4294967257 4294967202 31 4 4294967274 85 94 89 4294967194 4294967279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 1 1 33018395344829426 1 1 0 0 0 0 0 0 0 0 8 8 0 0 0 0 0 0 0 0 1152921504604356609 1 0 0 0 0 0 0 0 0 9223372036854775812 4 0 0 0 0 0 0 0 0 6 64 2305843009208713217 318767040 8 1587694152974400 1 61 1 0 0 0 1 1 0 0 0 0 0 0 0 0 8 8 0 0 0 0 0 0 0 0 2269814212189827073 16 4294967239 120 5 0 0 0 0 0 0 0 0 366185727557 69 4294967238 94 66 85 0 0 0 0 0 0 0 0 4294967296 0 4294967296 0 1 33 0 0 0 0 2305843009211596801 134217664 8 281474708275264 1 61 1 0 0 0 0 0 0 0 1 0 0 0 0 0 2305843009210023937 234880960 8 862016646414400 1 61 1 0 0 0 606709485230 36 1 1 31056880876 1 1 0 0 0 0 0 0 0 0 16777216 0 0 0 0 0 0 0 0 549755809921 4294967169 4294967280 4294967295 4294967295 127 0 0 0 0 0 0 0 0 9223372036863164416 0 0 0 0 0 0 0 0 6 64 1099511619841 2233503956317897076 16777216 359660194444 1 40 1 0 0 0 1 1 0 0 0 0 0 0 0 0 16777216 0 0 0 0 0 0 0 0 1082331750781 16 4294967239 120 5 0 0 0 0 0 0 0 0 36 1 
_ZNK4seal9Encryptor21encrypt_zero_internalESt5arrayImLm4EEbbRNS_10CiphertextENS_16MemoryPoolHandleE _ZN4seal10Ciphertext4dataEm, 606709485230 , 14102763463539450252 426483856878028733 8507827172028373804 17331008153497417233 1 2 64 4 1 35 1 512 512 1029414859491 4294967267 50 4294967272 4294967213 4294967279 0 176 251 254 254 127 0 0 1 
_ZNK4seal9Encryptor21encrypt_zero_internalESt5arrayImLm4EEbbRNS_10CiphertextENS_16MemoryPoolHandleE _ZN4seal10Ciphertext4dataEm, 0 , 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 0 2 64 3 1 35 1 384 384 1029414859491 4294967267 50 4294967272 4294967213 4294967279 0 0 0 0 0 0 0 0 1 
_ZNK4seal9Encryptor16encrypt_internalERKNS_9PlaintextEbbRNS_10CiphertextENS_16MemoryPoolHandleE _ZNK4seal9Encryptor21encrypt_zero_internalESt5arrayImLm4EEbbRNS_10CiphertextENS_16MemoryPoolHandleE, , 1 1 34 1 14102763463539450252 426483856878028733 8507827172028373804 17331008153497417233 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 2 2 1 2 0 1 0 0 0 5 1 14102763463539450252 426483856878028733 8507827172028373804 17331008153497417233 1 2 64 4 1 34 1 512 512 778004606825 105 47 4294967216 36 4294967221 0 0 140 240 255 255 255 31 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 1 2 64 3 1 34 1 384 384 1029414859491 4294967267 50 4294967272 4294967213 4294967279 0 0 0 0 0 0 0 0 34 1 
_ZNK4seal9Encryptor16encrypt_internalERKNS_9PlaintextEbbRNS_10CiphertextENS_16MemoryPoolHandleE memcmp, 0 , 59 4294967176 117 2 97 4294967274 61 4294967218 4294967285 84 4294967276 92 4294967232 4294967282 4294967221 4294967184 90 39 49 73 62 4294967180 4294967248 4294967198 4294967171 67 45 50 118 4294967238 4294967185 4294967236 8 4294967195 4294967172 5 4294967248 4294967235 4294967176 5 32 
_ZN8SEALTest23EncryptorTest_t140_Test8TestBodyEv _ZNK4seal9Encryptor7encryptERKNS_9PlaintextERNS_10CiphertextENS_16MemoryPoolHandleE, , 1 1 32 1 14102763463539450252 426483856878028733 8507827172028373804 17331008153497417233 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 2 2 1 2 0 1 0 0 0 5 1 14102763463539450252 426483856878028733 8507827172028373804 17331008153497417233 1 2 64 4 1 32 1 512 512 778004606825 105 47 4294967216 36 4294967221 0 0 140 240 255 255 255 31 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 192 65536 32 1 192 192 0 0 0 0 0 0 0 0 0 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 1 2 64 3 65536 32 1 384 384 1029414859491 4294967267 50 4294967272 4294967213 4294967279 0 0 0 0 0 0 0 0 32 1 
_ZN8SEALTest23EncryptorTest_t140_Test8TestBodyEv _ZN4seal16MemoryPoolHandleD2Ev, , 31 1 
_ZN8SEALTest23EncryptorTest_t140_Test8TestBodyEv _ZN4seal10Ciphertext8parms_idEv, 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 , 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 1 2 64 3 65536 31 1 384 384 1029414859491 4294967267 50 4294967272 4294967213 4294967279 0 0 0 0 0 0 0 0 
_ZN8SEALTest23EncryptorTest_t140_Test8TestBodyEv _ZNKSt19__shared_ptr_accessIN4seal11SEALContextELN9__gnu_cxx12_Lock_policyE2ELb0ELb0EEptEv, 31 1 14102763463539450252 426483856878028733 8507827172028373804 17331008153497417233 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 2 2 1 2 0 1 0 0 0 , 144 
_ZN8SEALTest23EncryptorTest_t140_Test8TestBodyEv _ZNK4seal11SEALContext14first_parms_idEv, 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 , 31 1 14102763463539450252 426483856878028733 8507827172028373804 17331008153497417233 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 2 2 1 2 0 1 0 0 0 
_ZN8SEALTest23EncryptorTest_t140_Test8TestBodyEv _ZSteqImLm4EEbRKSt5arrayIT_XT0_EES4_, , 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 
_ZN8SEALTest23EncryptorTest_t140_Test8TestBodyEv _ZN7testing15nionResultC2IbEERKT_PNS_8internal8EnableIfIXntsr3std14is_convertibleIS2_S0_EE5valueEE4typeE, , 1 4 
_ZN8SEALTest23EncryptorTest_t140_Test8TestBodyEv _ZNK7testing15nionResultcvbEv, , 1 
_ZN8SEALTest23EncryptorTest_t140_Test8TestBodyEv _ZN7testing15nionResultD2Ev, , 1 
_ZN8SEALTest23EncryptorTest_t140_Test8TestBodyEv _ZNSt6vectorISt7complexIdESaIS1_EED2Ev, , 0 4.51425e-316 0 5.58294e-322 0 5.58294e-322 
_ZN8SEALTest23EncryptorTest_t140_Test8TestBodyEv _ZNSt6vectorISt7complexIdESaIS1_EED2Ev, , 4.57324e-316 4.51425e-316 0 5.58294e-322 0 5.58294e-322 
_ZN8SEALTest23EncryptorTest_t140_Test8TestBodyEv _ZN4seal9PlaintextD2Ev, , 0 0 0 0 0 1 30 1 0 0 0 0 0 0 0 0 0 0 
_ZN8SEALTest23EncryptorTest_t140_Test8TestBodyEv _ZN4seal9PlaintextD2Ev, , 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 192 65536 29 1 0 0 0 0 0 0 0 0 0 0 
_ZN8SEALTest23EncryptorTest_t140_Test8TestBodyEv _ZN4seal10CiphertextD2Ev, , 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 1 2 64 3 65536 28 1 0 0 0 0 0 0 0 0 0 0 
_ZN8SEALTest23EncryptorTest_t140_Test8TestBodyEv _ZN4seal9DecryptorD2Ev, , 91369488 0 28 1 14102763463539450252 426483856878028733 8507827172028373804 17331008153497417233 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 2 2 1 2 0 1 0 0 0 4 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
_ZN8SEALTest23EncryptorTest_t140_Test8TestBodyEv _ZN4seal9EncryptorD2Ev, , 91369488 0 27 1 14102763463539450252 426483856878028733 8507827172028373804 17331008153497417233 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 12843679414704506939 10427507420252886261 11443800852292249434 14164320514007188355 2 2 1 2 0 1 0 0 0 3 1 14102763463539450252 426483856878028733 8507827172028373804 17331008153497417233 1 2 64 4 1 27 1 0 0 0 0 140 240 255 255 255 31 0 0 0 0 0 1 91369488 0 0 0 0 0 0 0 0 0 0 0 
